id, mhz, category, assignment_id
434, 4459.188829410571, broadband, 2011-03-13, 753
437, 4459.195357502264, broadband, 2011-03-13, 753
438, 4459.1972470759565, broadband, 2011-03-13, 753
446, 4459.214252197528, broadband, 2011-03-13, 753
456, 4459.23572500464, broadband, 2011-03-13, 753
435, 4459.191234606633, broadband, 2011-03-13, 753
445, 4459.212190749713, broadband, 2011-03-13, 753
453, 4459.229283370839, broadband, 2011-03-13, 753
454, 4459.231430234885, broadband, 2011-03-13, 753
459, 4459.242080180548, broadband, 2011-03-13, 753
436, 4459.193124180326, broadband, 2011-03-13, 753
439, 4459.199393940004, broadband, 2011-03-13, 753
440, 4459.201712678173, broadband, 2011-03-13, 753
441, 4459.203860583881, broadband, 2011-03-13, 753
448, 4459.218632383514, broadband, 2011-03-13, 753
449, 4459.220780289222, broadband, 2011-03-13, 753
455, 4459.233491682701, broadband, 2011-03-13, 753
457, 4459.237699994563, broadband, 2011-03-13, 753
444, 4459.210215759789, broadband, 2011-03-13, 753
452, 4459.2273073392535, broadband, 2011-03-13, 753
460, 1420.4415697175064, diagonal, 2011-03-13, 754
461, 1420.4543696522003, diagonal, 2011-03-13, 754
462, 1422.2014861691168, diagonal, 2011-03-13, 757
463, 1422.205951771333, unknown, 2011-03-13, 757
464, 1422.1552780715401, squiggle, 2011-03-13, 757
465, 1422.161375957095, unknown, 2011-03-13, 757
466, 1422.1738352685268, unknown, 2011-03-13, 757
467, 1422.2015684603637, diagonal, 2011-03-13, 757
468, 1421.4265496228795, diagonal, 2011-03-13, 759
469, 1421.4407693419962, broadband, 2011-03-13, 759
470, 1421.4662431703605, broadband, 2011-03-13, 759
471, 1421.4265496228795, diagonal, 2011-03-13, 759
472, 1421.4278516995696, broadband, 2011-03-13, 759
473, 1421.4299985636162, broadband, 2011-03-13, 759
474, 1421.4265496228795, diagonal, 2011-03-13, 759
475, 3990.1300235736926, modulation, 2011-03-13, 760
476, 3990.1338027210777, modulation, 2011-03-13, 760
477, 3990.1452255794643, unknown, 2011-03-13, 760
478, 3990.1478026496493, modulation, 2011-03-13, 760
479, 3990.1490047268494, modulation, 2011-03-13, 760
480, 3990.150293261942, modulation, 2011-03-13, 760
481, 3990.152869290466, modulation, 2011-03-13, 760
482, 3990.154072409327, modulation, 2011-03-13, 760
483, 3990.1553609444195, unknown, 2011-03-13, 760
484, 3990.1587098856667, diagonal, 2011-03-13, 760
485, 3990.1642931905135, modulation, 2011-03-13, 760
486, 3990.1654952677136, modulation, 2011-03-13, 760
487, 3990.1667692195474, modulation, 2011-03-13, 760
488, 3990.170562950191, modulation, 2011-03-13, 760
489, 3990.1819691419964, modulation, 2011-03-13, 760
490, 3990.185764955963, modulation, 2011-03-13, 760
491, 3990.1870357828125, modulation, 2011-03-13, 760
492, 3991.3105027175066, broadband, 2011-03-13, 763
493, 3991.3161339387757, modulation, 2011-03-13, 763
494, 3991.3187693419964, modulation, 2011-03-13, 763
495, 3991.3265026358736, modulation, 2011-03-13, 763
496, 3991.33156927669, modulation, 2011-03-13, 763
497, 3991.3356005061223, squiggle, 2011-03-13, 763
498, 3991.340369231792, modulation, 2011-03-13, 763
499, 3991.340369231792, modulation, 2011-03-13, 763
500, 3991.349169186894, modulation, 2011-03-13, 763
501, 3991.354267077551, modulation, 2011-03-13, 763
502, 3991.355569154241, modulation, 2011-03-13, 763
503, 3991.3569024807716, modulation, 2011-03-13, 763
504, 3991.359302468527, modulation, 2011-03-13, 763
505, 3991.3606357950575, modulation, 2011-03-13, 763
506, 3991.363067032653, modulation, 2011-03-13, 763
507, 3991.3657024358736, modulation, 2011-03-13, 763
508, 3991.3681336734694, modulation, 2011-03-13, 763
509, 1419.5862826292412, radar, 2011-03-13, 765
510, 1431.6225496228794, unknown, 2011-03-14, 774
511, 1418.851278928683, diagonal, 2011-03-14, 776
512, 1418.8754985967794, diagonal, 2011-03-14, 776
513, 3693.160152486639, diagonal, 2011-03-14, 764
514, 3988.7525548515946, modulation, 2011-03-14, 779
515, 3989.9639984207593, modulation, 2011-03-14, 782
516, 3993.33178573817, pulse, 2011-03-14, 788
517, 3993.3624480817284, modulation, 2011-03-14, 788
518, 3993.363736616821, modulation, 2011-03-14, 788
519, 3993.365024110252, modulation, 2011-03-14, 788
520, 3993.3915635581793, pulse, 2011-03-14, 788
521, 1419.1175694726085, diagonal, 2011-03-14, 796
522, 1419.3848529205995, unknown, 2011-03-14, 797
523, 1419.390102974171, radar, 2011-03-14, 797
524, 1419.3848529205995, diagonal, 2011-03-14, 797
525, 1419.3848529205995, unknown, 2011-03-14, 797
526, 1419.390102974171, radar, 2011-03-14, 797
527, 1419.399540570472, diagonal, 2011-03-14, 797
528, 1419.3848529205995, diagonal, 2011-03-14, 797
529, 1419.3941030149872, diagonal, 2011-03-14, 797
530, 1419.3994364027424, diagonal, 2011-03-14, 797
531, 1419.3848529205995, diagonal, 2011-03-14, 797
532, 1421.783523037468, unknown, 2011-03-14, 798
533, 3988.234327370615, modulation, 2011-03-14, 799
534, 3988.236817982908, modulation, 2011-03-14, 799
535, 3988.238105476339, modulation, 2011-03-14, 799
536, 3988.2393346367344, modulation, 2011-03-14, 799
537, 3988.239565885555, modulation, 2011-03-14, 799
538, 3988.2406367134245, modulation, 2011-03-14, 799
539, 3988.244401277551, modulation, 2011-03-14, 799
540, 3988.245703354241, modulation, 2011-03-14, 799
541, 3988.248240841295, unknown, 2011-03-14, 799
542, 3988.249529376387, modulation, 2011-03-14, 799
543, 3988.2507699950575, modulation, 2011-03-14, 799
544, 3988.25201998868, modulation, 2011-03-14, 799
545, 3988.2530501917568, modulation, 2011-03-14, 799
546, 3988.25322206588, modulation, 2011-03-14, 799
547, 3988.2545960172033, modulation, 2011-03-14, 799
548, 3988.2558366358735, modulation, 2011-03-14, 799
549, 3988.2570876711575, modulation, 2011-03-14, 799
550, 3988.2583751645884, modulation, 2011-03-14, 799
551, 3988.259663699681, modulation, 2011-03-14, 799
552, 3988.259835573804, modulation, 2011-03-14, 799
553, 3988.262154311974, modulation, 2011-03-14, 799
554, 3988.263442847066, modulation, 2011-03-14, 799
555, 3988.2647313821585, modulation, 2011-03-14, 799
556, 3988.2659699175065, modulation, 2011-03-14, 799
557, 3988.2672219944516, modulation, 2011-03-14, 799
558, 3988.2683699052614, modulation, 2011-03-14, 799
559, 3988.272289676929, modulation, 2011-03-14, 799
560, 3988.27357717036, modulation, 2011-03-14, 799
561, 3988.276103199139, modulation, 2011-03-14, 799
562, 3988.2773563177457, modulation, 2011-03-14, 799
563, 3988.2786448528377, modulation, 2011-03-14, 799
564, 3988.27993338793, modulation, 2011-03-14, 799
565, 3988.2824240002233, modulation, 2011-03-14, 799
566, 3988.2837125353158, modulation, 2011-03-14, 799
567, 3988.2850010704083, modulation, 2011-03-14, 799
568, 3988.2850010704083, modulation, 2011-03-14, 799
569, 3988.286890644101, modulation, 2011-03-14, 799
570, 3988.287491682701, modulation, 2011-03-14, 799
571, 3988.2881781375318, modulation, 2011-03-14, 799
572, 3988.2887802177934, modulation, 2011-03-14, 799
573, 3988.2900677112243, modulation, 2011-03-14, 799
574, 3988.291303121588, modulation, 2011-03-14, 799
575, 3988.292558323517, modulation, 2011-03-14, 799
576, 3988.2938468586094, modulation, 2011-03-14, 799
577, 3988.295135393702, modulation, 2011-03-14, 799
578, 3988.296369762404, modulation, 2011-03-14, 799
579, 3988.297626005995, modulation, 2011-03-14, 799
580, 8420.945356602613, pulse, 2011-03-14, 803
581, 1418.5863381891581, diagonal, 2011-03-14, 804
582, 1418.5896017641262, diagonal, 2011-03-14, 804
583, 1418.597761222385, modulation, 2011-03-14, 804
584, 3993.0901255544645, radar, 2011-03-14, 805
585, 3991.1176662430325, unknown, 2011-03-14, 806
586, 1420.2010943611608, broadband, 2011-03-14, 815
587, 1420.2178361986607, modulation, 2011-03-14, 815
588, 1420.227032125829, modulation, 2011-03-14, 815
589, 1420.2281488038905, unknown, 2011-03-14, 815
590, 1420.23510616655, diagonal, 2011-03-14, 815
591, 3988.62838777677, modulation, 2011-03-14, 816
592, 3988.6308794307242, modulation, 2011-03-14, 816
593, 3988.637234606633, modulation, 2011-03-14, 816
594, 3988.6398116768178, modulation, 2011-03-14, 816
595, 3988.641013754018, modulation, 2011-03-14, 816
596, 3988.641013754018, modulation, 2011-03-14, 816
597, 3988.6448783176343, modulation, 2011-03-14, 816
598, 3988.646081436496, modulation, 2011-03-14, 816
599, 3988.657504294882, modulation, 2011-03-14, 816
600, 3988.6651480058836, modulation, 2011-03-14, 816
601, 3988.6689271532687, modulation, 2011-03-14, 816
602, 3988.67657086427, modulation, 2011-03-14, 816
603, 3988.682840623948, modulation, 2011-03-14, 816
604, 3988.6841291590404, modulation, 2011-03-14, 816
605, 3988.6867062292254, modulation, 2011-03-14, 816
606, 3988.6879083064255, modulation, 2011-03-14, 816
607, 3988.689196841518, modulation, 2011-03-14, 816
608, 1414.9844127868462, unknown, 2011-03-14, 820
609, 1414.9885033909757, unknown, 2011-03-14, 820
610, 8421.795969733832, broadband, 2011-03-14, 822
611, 8421.798103056282, broadband, 2011-03-14, 822
612, 8421.800000963265, broadband, 2011-03-14, 822
613, 8421.802134285714, broadband, 2011-03-14, 822
614, 8421.804267608162, broadband, 2011-03-14, 822
615, 8421.806636346077, broadband, 2011-03-14, 822
616, 8421.81066757551, broadband, 2011-03-14, 822
617, 8421.815169635873, broadband, 2011-03-14, 822
618, 8421.817302958323, modulation, 2011-03-14, 822
619, 8421.819436280772, broadband, 2011-03-14, 822
620, 8421.82156960322, modulation, 2011-03-14, 822
621, 8421.823702925669, broadband, 2011-03-14, 822
622, 8421.825600832653, broadband, 2011-03-14, 822
623, 8421.82986747755, modulation, 2011-03-14, 822
624, 8421.840236174648, squiggle, 2011-03-14, 822
625, 8421.84290282771, modulation, 2011-03-14, 822
626, 8421.84503615016, broadband, 2011-03-14, 822
627, 8421.847169472609, broadband, 2011-03-14, 822
628, 8421.849302795057, modulation, 2011-03-14, 822
629, 8421.851436117506, modulation, 2011-03-14, 822
630, 8421.853569439956, broadband, 2011-03-14, 822
631, 8421.855702762405, broadband, 2011-03-14, 822
632, 1421.4279694073023, broadband, 2011-03-14, 823
633, 1421.4301027297513, broadband, 2011-03-14, 823
634, 1421.4322360522003, broadband, 2011-03-14, 823
635, 1421.4341339591838, modulation, 2011-03-14, 823
636, 1421.4365026970984, broadband, 2011-03-14, 823
637, 1421.4386360195472, modulation, 2011-03-14, 823
638, 1421.4426672489797, modulation, 2011-03-14, 823
639, 1421.451435954241, modulation, 2011-03-14, 823
640, 1421.4589025828125, unknown, 2011-03-14, 823
641, 1421.459969244037, modulation, 2011-03-14, 823
642, 1421.462102566486, modulation, 2011-03-14, 823
643, 1421.464235888935, broadband, 2011-03-14, 823
644, 1421.466369211384, modulation, 2011-03-14, 823
645, 1421.4682671183673, broadband, 2011-03-14, 823
646, 1421.470635856282, modulation, 2011-03-14, 823
647, 1421.4720004326532, squiggle, 2011-03-14, 823
648, 1421.472769178731, modulation, 2011-03-14, 823
649, 1421.477035823629, modulation, 2011-03-14, 823
650, 1421.4813024685268, broadband, 2011-03-14, 823
651, 1421.4834357909758, modulation, 2011-03-14, 823
652, 1422.4733024073023, modulation, 2011-03-14, 824
664, 1422.511702211384, modulation, 2011-03-14, 824
653, 1422.4754357297513, modulation, 2011-03-14, 824
654, 1422.4797023746494, broadband, 2011-03-14, 824
658, 1422.4901335714287, modulation, 2011-03-14, 824
672, 1421.919702407302, modulation, 2011-03-14, 825
655, 1422.4818356970984, broadband, 2011-03-14, 824
656, 1422.4861023419962, modulation, 2011-03-14, 824
657, 1422.4880002489797, modulation, 2011-03-14, 824
671, 1422.5349333428571, modulation, 2011-03-14, 824
659, 1422.492502309343, modulation, 2011-03-14, 824
662, 1422.507435566486, broadband, 2011-03-14, 824
667, 1422.518102178731, modulation, 2011-03-14, 824
668, 1422.52023550118, modulation, 2011-03-14, 824
660, 1422.4944002163265, modulation, 2011-03-14, 824
661, 1422.5010355991392, modulation, 2011-03-14, 824
663, 1422.509568888935, modulation, 2011-03-14, 824
665, 1422.513835533833, modulation, 2011-03-14, 824
670, 1422.533035435874, modulation, 2011-03-14, 824
666, 1422.515968856282, modulation, 2011-03-14, 824
669, 1422.5245021460778, modulation, 2011-03-14, 824
673, 1421.9218357297511, modulation, 2011-03-14, 825
674, 1421.9239690522002, modulation, 2011-03-14, 825
675, 1421.9261023746492, modulation, 2011-03-14, 825
676, 1421.9282356970982, modulation, 2011-03-14, 825
677, 1421.361215629241, unknown, 2011-03-14, 829
678, 3989.0843697419964, modulation, 2011-03-14, 832
679, 3989.088103056282, modulation, 2011-03-14, 832
680, 3989.09716967669, modulation, 2011-03-14, 832
681, 3989.100902990976, modulation, 2011-03-14, 832
682, 3989.1046363052615, modulation, 2011-03-14, 832
683, 3989.1073029583226, modulation, 2011-03-14, 832
684, 3989.108636284853, modulation, 2011-03-14, 832
685, 3989.112369599139, modulation, 2011-03-14, 832
686, 3989.1137029256697, modulation, 2011-03-14, 832
687, 3989.1161029134246, modulation, 2011-03-14, 832
688, 3989.117436239955, modulation, 2011-03-14, 832
689, 3989.118769566486, modulation, 2011-03-14, 832
690, 3989.121169554241, modulation, 2011-03-14, 832
691, 3989.1235695419964, modulation, 2011-03-14, 832
692, 3989.124902868527, modulation, 2011-03-14, 832
693, 3989.1262361950576, modulation, 2011-03-14, 832
694, 3989.1281028522003, modulation, 2011-03-14, 832
695, 3989.1289028481187, modulation, 2011-03-14, 832
696, 3989.1313028358736, modulation, 2011-03-14, 832
697, 3989.132636162404, modulation, 2011-03-14, 832
698, 3989.133702823629, modulation, 2011-03-14, 832
699, 3989.1350361501595, modulation, 2011-03-14, 832
700, 3989.13636947669, modulation, 2011-03-14, 832
701, 3989.1377028032207, modulation, 2011-03-14, 832
702, 3989.1390361297513, modulation, 2011-03-14, 832
703, 3989.1390361297513, unknown, 2011-03-14, 832
704, 3989.140102790976, modulation, 2011-03-14, 832
705, 3989.1441027705678, modulation, 2011-03-14, 832
706, 3989.145169431792, modulation, 2011-03-14, 832
707, 3989.147302754241, modulation, 2011-03-14, 832
708, 1421.402666730612, modulation, 2011-03-14, 836
709, 1430.3901334285713, pulse, 2011-03-15, 841
710, 3992.153810748246, modulation, 2011-03-15, 847
711, 3992.160165924155, modulation, 2011-03-15, 847
712, 3992.174080436496, modulation, 2011-03-15, 847
713, 3992.1753023052615, modulation, 2011-03-15, 847
714, 3992.1779689583227, modulation, 2011-03-15, 847
715, 3992.1841293435587, modulation, 2011-03-15, 847
716, 3992.1867689134247, modulation, 2011-03-15, 847
717, 3992.194266791837, modulation, 2011-03-15, 847
718, 3992.196933444898, modulation, 2011-03-15, 847
719, 3992.1981282304687, modulation, 2011-03-15, 847
720, 3992.20703547669, modulation, 2011-03-15, 847
721, 3992.209552130517, modulation, 2011-03-15, 847
722, 3992.2134354440373, modulation, 2011-03-15, 847
723, 1577.0798826228795, diagonal, 2011-03-15, 848
724, 1577.0802669959185, diagonal, 2011-03-15, 848
725, 1577.0813024073022, diagonal, 2011-03-15, 848
726, 1417.8336304399872, diagonal, 2011-03-15, 861
727, 8422.290369211383, squiggle, 2011-03-15, 860
728, 8422.294400440816, diagonal, 2011-03-15, 860
729, 3990.071819703986, pulse, 2011-03-15, 869
730, 3990.077573841295, pulse, 2011-03-15, 869
731, 3990.078089463664, pulse, 2011-03-15, 869
732, 3990.0789477926182, pulse, 2011-03-15, 869
733, 3990.0864206711576, pulse, 2011-03-15, 869
734, 3990.087036293017, pulse, 2011-03-15, 869
735, 3990.0895123220503, pulse, 2011-03-15, 869
736, 3990.107302856282, pulse, 2011-03-15, 869
737, 3990.126959005995, pulse, 2011-03-15, 869
738, 8422.618635843559, diagonal, 2011-03-15, 872
739, 3990.9129069127234, modulation, 2011-03-16, 894
740, 1418.376021376403, diagonal, 2011-03-16, 909
741, 1418.3902444382015, squiggle, 2011-03-16, 909
742, 1418.4003528746812, unknown, 2011-03-16, 909
743, 1417.720238351403, broadband, 2011-03-16, 913
744, 1417.720970650542, squiggle, 2011-03-16, 913
745, 1417.7237071367983, diagonal, 2011-03-16, 913
746, 1417.72438839375, broadband, 2011-03-16, 913
747, 3695.767048019484, diagonal, 2011-03-16, 914
748, 3695.768040722752, diagonal, 2011-03-16, 914
749, 3694.336303527535, unknown, 2011-03-16, 915
750, 3694.337282689206, diagonal, 2011-03-16, 915
751, 1418.4226364073022, diagonal, 2011-03-16, 921
752, 1422.8676742702007, diagonal, 2011-03-16, 924
753, 1422.9052272036033, diagonal, 2011-03-16, 924
754, 1418.9446399286353, broadband, 2011-03-16, 929
755, 1418.9451201418688, diagonal, 2011-03-16, 929
756, 1421.6118343814733, squiggle, 2011-03-16, 931
757, 1421.612682306792, squiggle, 2011-03-16, 931
758, 1421.6139677365752, squiggle, 2011-03-16, 931
759, 1421.6140896128188, diagonal, 2011-03-16, 931
760, 1421.6161333836735, broadband, 2011-03-16, 931
761, 1421.6182636137437, broadband, 2011-03-16, 931
762, 1421.6197813375638, squiggle, 2011-03-16, 931
763, 1421.6203865520727, broadband, 2011-03-16, 931
764, 1421.6246553456315, broadband, 2011-03-16, 931
765, 1421.6267814089924, broadband, 2011-03-16, 931
766, 1421.6289283058993, broadband, 2011-03-16, 931
767, 1421.62892413919, broadband, 2011-03-16, 931
768, 1421.6310449941645, broadband, 2011-03-16, 931
769, 1421.633204391199, broadband, 2011-03-16, 931
770, 1421.6353127460459, broadband, 2011-03-16, 931
771, 1421.6366033842155, squiggle, 2011-03-16, 931
776, 1421.6460097301976, broadband, 2011-03-16, 931
772, 1421.6374731847577, broadband, 2011-03-16, 931
773, 1421.6395909147002, broadband, 2011-03-16, 931
774, 1421.6417471867028, broadband, 2011-03-16, 931
775, 1421.6438576249043, broadband, 2011-03-16, 931
777, 1421.6481274601404, broadband, 2011-03-16, 931
778, 1421.6502681069835, broadband, 2011-03-16, 931
785, 1421.6673245310267, broadband, 2011-03-16, 931
779, 1421.6523764618303, broadband, 2011-03-16, 931
780, 1421.6545264837691, broadband, 2011-03-16, 931
781, 1421.6566817140945, broadband, 2011-03-16, 931
782, 1421.6588161108737, broadband, 2011-03-16, 931
783, 1421.6630567791453, broadband, 2011-03-16, 931
784, 1421.6652036760522, broadband, 2011-03-16, 931
786, 1421.6694755946428, broadband, 2011-03-16, 931
787, 1421.671592282908, broadband, 2011-03-16, 931
788, 1421.6737495965879, broadband, 2011-03-16, 931
789, 1421.6757006581631, broadband, 2011-03-16, 931
790, 3990.5214673265305, broadband, 2011-03-17, 934
791, 3990.544133877551, modulation, 2011-03-17, 934
792, 3991.644102219069, modulation, 2011-03-17, 938
793, 3991.6694358109053, modulation, 2011-03-17, 938
794, 3991.6758358762117, modulation, 2011-03-17, 938
795, 3991.6795692476403, modulation, 2011-03-17, 938
796, 3991.6808734276146, modulation, 2011-03-17, 938
797, 3991.6821619824295, modulation, 2011-03-17, 938
798, 3991.6846359660076, modulation, 2011-03-17, 938
799, 3991.688431838074, modulation, 2011-03-17, 938
800, 3991.689720392889, modulation, 2011-03-17, 938
801, 3991.6910360313136, modulation, 2011-03-17, 938
802, 3991.6922110433034, modulation, 2011-03-17, 938
803, 3991.693498556441, modulation, 2011-03-17, 938
804, 3991.694769402742, modulation, 2011-03-17, 938
805, 1420.4903660659918, diagonal, 2011-03-17, 939
806, 1420.4961202033005, diagonal, 2011-03-17, 939
807, 1420.508502431792, pulse, 2011-03-17, 939
808, 4462.7916095669325, diagonal, 2011-03-17, 942
809, 4462.798635680293, diagonal, 2011-03-17, 942
810, 4462.815916064955, diagonal, 2011-03-17, 942
811, 3987.9808090885203, modulation, 2011-03-17, 945
812, 3987.997299881792, modulation, 2011-03-17, 945
813, 3988.000305120791, modulation, 2011-03-17, 945
814, 3988.018857393431, modulation, 2011-03-17, 945
815, 3988.0214345030613, modulation, 2011-03-17, 945
816, 3988.0252137082907, modulation, 2011-03-17, 945
817, 3988.0277043587053, modulation, 2011-03-17, 945
818, 3988.034059631888, modulation, 2011-03-17, 945
819, 3988.035348186703, modulation, 2011-03-17, 945
820, 1417.492419486639, diagonal, 2011-03-17, 946
821, 3990.0033076845984, modulation, 2011-03-17, 982
822, 3990.0134421630105, modulation, 2011-03-17, 982
823, 3990.018509923055, modulation, 2011-03-17, 982
824, 3990.027442305867, modulation, 2011-03-17, 982
825, 3990.028644401467, modulation, 2011-03-17, 982
826, 3990.0299329562818, modulation, 2011-03-17, 982
827, 3990.0337121615116, modulation, 2011-03-17, 982
828, 3990.0350007163265, modulation, 2011-03-17, 982
829, 3990.036289271142, modulation, 2011-03-17, 982
830, 3990.0438466399237, modulation, 2011-03-17, 982
831, 3990.0451351947386, modulation, 2011-03-17, 982
832, 3990.047625845153, modulation, 2011-03-17, 982
833, 3990.048914399968, modulation, 2011-03-17, 982
834, 3990.0514915095982, modulation, 2011-03-17, 982
835, 3990.0539821600128, modulation, 2011-03-17, 982
836, 3990.0565582279655, modulation, 2011-03-17, 982
837, 3990.057846782781, modulation, 2011-03-17, 982
838, 3991.3698826228792, modulation, 2011-03-17, 1050
839, 3991.3704117868465, modulation, 2011-03-17, 1050
840, 3991.372902399139, modulation, 2011-03-17, 1050
841, 3991.3741909342316, modulation, 2011-03-17, 1050
842, 3991.375479469324, modulation, 2011-03-17, 1050
843, 3991.376681546524, modulation, 2011-03-17, 1050
844, 3991.379302366486, modulation, 2011-03-17, 1050
845, 3991.3817336040815, modulation, 2011-03-17, 1050
846, 3991.384369007302, modulation, 2011-03-17, 1050
847, 3991.385528376387, modulation, 2011-03-17, 1050
848, 3991.3867689950575, modulation, 2011-03-17, 1050
849, 3991.390681475096, modulation, 2011-03-17, 1050
850, 3991.393168962404, modulation, 2011-03-17, 1050
851, 3991.3957491575734, modulation, 2011-03-17, 1050
852, 1419.7624837655612, unknown, 2011-03-17, 1051
853, 3991.403302244037, modulation, 2011-03-17, 1050
854, 3991.4046355705677, modulation, 2011-03-17, 1050
855, 3991.4058834808675, modulation, 2011-03-17, 1050
856, 3991.408368884853, modulation, 2011-03-17, 1050
857, 3991.412238656776, modulation, 2011-03-17, 1050
858, 3991.417220923023, modulation, 2011-03-17, 1050
859, 3991.418502166486, modulation, 2011-03-17, 1050
860, 1419.7732201691167, unknown, 2011-03-17, 1051
861, 3991.4197969515467, modulation, 2011-03-17, 1050
862, 3991.4210000704084, modulation, 2011-03-17, 1050
863, 3991.4222875638393, modulation, 2011-03-17, 1050
864, 3991.423568807302, modulation, 2011-03-17, 1050
865, 3991.424902133833, modulation, 2011-03-17, 1050
